stock_code,company_name,year,total_assets,total_assets_prev,capex,ocf,interest_paid,interest_expense,sales,net_income,cfcr,inv_rate,roa,size
419120,산돌,2022,67073837882.0,31580488435.0,5538184889.0,7645497532.0,91834953.0,542327961.0,18350443779.0,9456360336.0,84.25258828193661,0.17536729681679478,0.14098433360315762,24.929059907457617
419120,산돌,2023,65446540895.0,67073837882.0,171937578.0,3598994989.0,192801072.0,325493618.0,14186687039.0,3212154192.0,19.666882666503017,0.0025634074838908442,0.04908058008983945,24.904499476797934
420570,제이투케이바이오,2023,22015240650.0,17613117101.0,,3285088840.0,,217126837.0,28472272288.0,4843869785.0,16.12981483721425,,0.22002347655463853,23.815000807277666
424960,스마트레이더시스템,2023,26065778484.0,12387504289.0,223170297.0,-4691595933.0,136421601.0,219062375.0,4075934941.0,-5098204568.0,-33.39041836930209,0.01801575941315099,-0.19558995988281874,23.983889121745214
430690,한싹,2023,45485783692.0,21270317446.0,5304186691.0,866573776.0,23106556.0,34636237.0,24095098864.0,3231305265.0,38.50337246277636,0.2493703586919189,0.07103989428609798,24.540665667752123
432430,와이랩,2023,46289785553.0,19362533700.0,556171105.0,-1666146000.0,149539121.0,188522833.0,19417877182.0,0.0,-10.141873704072395,0.028724087127089157,0.0,24.558187159293613
432470,케이엔에스,2023,60845934776.0,39489657074.0,7229926639.0,-289057395.0,,842240159.0,30041057028.0,3187843394.0,0.6567993203468229,0.18308405731282446,0.05239205225025829,24.83161084685161
434480,모니터랩,2023,41954740055.0,21308062668.0,194531528.0,1781871999.0,,2955172919.0,14186630550.0,0.0,1.6029670844449153,0.009129479813861415,0.0,24.45985725644422
438700,버넥트,2023,56827234639.0,39225004075.0,141585960.0,-11857278971.0,348372371.0,378745922.0,6501962372.0,,-33.03622088905552,0.003609584328641016,,24.763281530839222
440320,오픈놀,2023,45553451342.0,30549747594.0,755037272.0,-1812395917.0,,639306474.0,25136431846.0,1407681400.0,-1.8349406594621784,0.024715008517723073,0.03090175076816027,24.542152228188094
443250,레뷰코퍼레이션,2023,78854822374.0,39683464775.0,281492916.0,7674103574.0,97292301.0,249015203.0,51589751390.0,4257589058.0,79.87678156568627,0.0070934561182101315,0.053992754403867776,25.09087430731856
450520,인스웨이브,2023,57017810018.0,32245442370.0,194930907.0,3704166575.0,406202603.0,403738009.0,32603845712.0,4720146948.0,10.119012403276008,0.00604522353153873,0.08278372926827413,24.76662951243275
451220,아이엠티,2023,30275457511.0,15002845036.0,380924186.0,71779272.0,,150699194.0,6469805221.0,-2327481928.0,1.4763082674483314,0.02539013001107159,-0.0768768540377748,24.133603238112837
452160,제이엔비,2023,59802138646.0,51467142760.0,1268553380.0,4139727579.0,,894444714.0,15313114696.0,-2542800502.0,5.62826546370534,0.024647829896356967,-0.04252022686098503,24.81430726057454
452190,한빛레이저,2023,39815325305.0,26436558527.0,775911914.0,1803216796.0,,3377510343.0,22675958450.0,0.0,1.5338893483293767,0.029349959194104297,0.0,24.407517733035604
452400,이닉스,2023,92431576864.0,85183651199.0,7982862781.0,13881252298.0,,1070103273.0,118889585648.0,11019718752.0,13.971880984051527,0.09371355499133281,0.1192202830014894,25.24973449816629
145270,케이탑리츠,2021,248884632758.0,229462441004.0,,3866362335.0,,3386478856.0,31950264577.0,11484351110.0,2.1417057360773906,,0.04614327121259701,26.24025530378717
145270,케이탑리츠,2022,270247968384.0,248884632758.0,175812818.0,4256864222.0,,4578259302.0,21632033146.0,10051615828.0,1.9297997210731164,0.0007064028664676517,0.03719404770406076,26.322605775894456
145270,케이탑리츠,2023,213094328463.0,270247968384.0,113127649.0,5977089458.0,,6604224995.0,26893075403.0,11766157980.0,1.9050402526451176,0.00041860684347219576,0.055215725659460625,26.085000761257582
357430,마스턴프리미어리츠,2022,180809193211.0,85665308604.0,,1777760324.0,,371093195.0,3434015639.0,812788183.0,5.790603406241389,,0.004495281288333031,25.920708131017776
357430,마스턴프리미어리츠,2023,170145353553.0,179324591771.0,,3915504476.0,,246364289.0,4081936676.0,25.0,16.893149497815408,,1.4693319257885312e-10,25.859918929574526
396690,미래에셋글로벌리츠,2022,372079678661.0,311867385735.0,,9992408032.0,,2511569670.0,11974795599.0,8499541697.0,4.978551003922579,,0.0228433375549754,26.64237385823309
396690,미래에셋글로벌리츠,2023,352325224080.0,340101116288.0,,8151783860.0,,3015220699.0,12546165194.0,2479240519.0,3.7035446734308852,,0.007036795408202327,26.587820518027474
000040,KR모터스,2019,144081159835.0,154901066995.0,541350841.0,-7078682177.0,,5721310365.0,132579261122.0,0.0,-0.23724841433243937,0.0034948167336863734,0.0,25.693642587719246
000040,KR모터스,2020,155873460967.0,144081159835.0,5064315967.0,8847016170.0,,5630241638.0,117834375061.0,0.0,2.571338627864412,0.03514905052679749,0.0,25.77231036739025
000040,KR모터스,2021,168436811482.0,155873460967.0,1148535237.0,-10038255574.0,,6741838700.0,133510437922.0,0.0,-0.4889492348726765,0.0073683822112807044,0.0,25.849826510364935
000040,KR모터스,2022,149185245583.0,168436811482.0,1624114509.0,-2410237322.0,,7578742585.0,117058740510.0,0.0,0.6819739824954089,0.009642277686867522,0.0,25.728454629631745
000040,KR모터스,2023,138570416599.0,149185245583.0,1015454384.0,-8763355053.0,,9209873975.0,78406266627.0,0.0,0.04848263105576317,0.006806667643517378,0.0,25.654644456468045
000180,성창기업지주,2019,703302244198.0,648660747359.0,8352690359.0,8739061531.0,2721132733.0,3041825052.0,151041606849.0,0.0,4.21155283056161,0.012876824122636821,0.0,27.279052571209366
000180,성창기업지주,2020,707392786834.0,703302244198.0,9261811576.0,15862944502.0,2204796314.0,2633179230.0,170916583169.0,5072700312.0,8.19474375082795,0.013169034582793868,0.007170981110371971,27.284851916936937
000180,성창기업지주,2021,703740104842.0,707392786834.0,9124839617.0,18277236469.0,2086324846.0,2208572549.0,197940313061.0,6093511677.0,9.760494083192258,0.012899254539813786,0.008658752904764583,27.279674955686186
000180,성창기업지주,2022,820314254965.0,703740104842.0,15897934872.0,-26537167634.0,3099733238.0,4058508264.0,227519697624.0,65291742.0,-7.561113359265144,0.022590633619735685,7.959357234720465e-05,27.43295334155007
000180,성창기업지주,2023,769067174916.0,820314254965.0,5592793277.0,11952327843.0,,6272976898.0,166253799305.0,0.0,2.905367744429401,0.006817866742104372,0.0,27.36844415623383
000220,유유제약,2019,137718626620.0,135226314806.0,8056348330.0,13185371371.0,213660246.0,1807948326.0,90877644152.0,5563342662.0,62.71186085314158,0.059576779427568484,0.04039644308500584,25.64847850310445
000220,유유제약,2020,154901006984.0,137718626620.0,12047090772.0,-2669008815.0,203137710.0,2309396419.0,98119846404.0,2412605436.0,-12.138913572472585,0.0874761175570021,0.01557514365448381,25.76605208521318
000220,유유제약,2021,192985287597.0,154901006984.0,6073220830.0,4508660896.0,225418990.0,2422425858.0,115655484997.0,1293510663.0,21.001246993432098,0.0392071100649934,0.00670263873016664,25.98587979287828
000220,유유제약,2022,195205072788.0,192985287597.0,5282642027.0,-6229000581.0,380041789.0,4747344397.0,138881056346.0,1562287989.0,-15.390304333084801,0.02737328888009036,0.008003316546474707,25.99731649823117
000220,유유제약,2023,198213526767.0,195205072788.0,4514389128.0,420857136.0,549129971.0,5586776750.0,137209588673.0,1640318110.0,1.7664071499022223,0.02312639248316459,0.008275510439447424,26.012610704581114
000230,일동홀딩스,2019,805625164013.0,265468274381.0,9363547820.0,14342013590.0,6461564474.0,4596843504.0,292221432211.0,-17495576029.0,3.2195884058279227,0.0352718148405238,-0.021716769548074447,27.414884414224638
000230,일동홀딩스,2020,799396993023.0,809743997904.0,18141798574.0,8241940684.0,5629669354.0,12164868646.0,596468913499.0,-12086028061.0,2.4640186067311265,0.02240436313323661,-0.01511893110242443,27.40712352167415
000230,일동홀딩스,2021,920762518312.0,810988824285.0,17152538846.0,-30544994018.0,5198718441.0,95863944816.0,592374545924.0,-63805331739.0,-4.875485345985484,0.021150154394695093,-0.06929618709498728,27.54846798795652
000230,일동홀딩스,2022,862553166894.0,920762518312.0,12697887671.0,-74588719473.0,8172847240.0,73001118612.0,675539717333.0,-92150832054.0,-8.126405680011217,0.013790621814491939,-0.10683495880703724,27.48316262672774
000230,일동홀딩스,2023,876999054796.0,862553166894.0,13487391646.0,-57770878108.0,15344073902.0,62855515827.0,638447517670.0,-59200367980.0,-2.76502866689595,0.015636591648683237,-0.0675033429697033,27.499771751548344
000590,CS홀딩스,2019,314291512839.0,304418192853.0,5885790203.0,19282880626.0,,2231622285.0,134971514129.0,16603891978.0,9.640745683358329,0.019334554705283922,0.05282959068164709,26.47358677700958
000590,CS홀딩스,2020,323725567844.0,314291512839.0,1965401353.0,14806587360.0,,7443606037.0,131637084502.0,11835399356.0,2.9891685946839157,0.0062534343840420625,0.03655997712761248,26.50316198099353
000590,CS홀딩스,2021,353716995747.0,323725567844.0,2948312386.0,8113504608.0,,4158441698.0,159017955309.0,21065820782.0,2.9510925479374124,0.009107443708063125,0.059555579842896667,26.59176298330961
000590,CS홀딩스,2022,364121570785.0,353716995747.0,1166391302.0,17143929892.0,403374567.0,8667650005.0,175266452048.0,18788497648.0,43.50126630318763,0.003297526881728562,0.05159951828037646,26.62075363449543
000590,CS홀딩스,2023,383909710687.0,364121570785.0,603962112.0,28244134790.0,,6812225743.0,171965239524.0,22145557927.0,5.146094955679158,0.0016586825952055906,0.05768428698344435,26.673673233467845
000760,이화산업,2019,276765829735.0,281669395598.0,222416426.0,2593158601.0,3149763934.0,3459044498.0,61703167631.0,-243120402.0,1.8232866511068508,0.0007896364655726882,-0.000878433592155451,26.346437605580494
000760,이화산업,2020,274857376831.0,276765829735.0,1051967000.0,-2937354047.0,2642055294.0,2599107619.0,51125793847.0,-1006941308.0,-0.11176857413643516,0.0038009280300506966,-0.003663504758757602,26.339518170372624
000760,이화산업,2021,274689898335.0,274857376831.0,668651057.0,-7411844444.0,580988121.0,524696179.0,57775111897.0,59161557330.0,-11.757308068954478,0.0024327200699842586,0.21537580263635725,26.338908655927725
000760,이화산업,2022,268217246459.0,274689898335.0,200103581.0,-4980016489.0,673243743.0,728771332.0,58633950913.0,864473481.0,-6.397048306470484,0.0007284708400742217,0.0032230346572144995,26.31506311019709
000760,이화산업,2023,265952518844.0,268217246459.0,762212051.0,2358123469.0,,1257912681.0,47187842383.0,-18520119.0,2.8746320826699736,0.0028417712174094393,-6.963693775302562e-05,26.306583629208518
000850,화천기공,2019,374944125540.0,385639759305.0,594765307.0,17816294774.0,,699198551.0,206476470990.0,7454029037.0,26.4810235926819,0.0015422821237931642,0.019880372912269524,26.650042853255435
000850,화천기공,2020,378376164732.0,374944125540.0,19481277819.0,13341379474.0,,215332674.0,161745983859.0,4515767538.0,62.9570603298225,0.051957815823738485,0.011934598314876605,26.659154682531327
000850,화천기공,2021,425436857316.0,378376164732.0,13497689879.0,7420113868.0,,119128026.0,203972289491.0,9313607545.0,63.286886781788866,0.03567267480645954,0.021891868052424452,26.776382377510867
000850,화천기공,2022,474032615936.0,425436857316.0,6022018075.0,30985576291.0,,660171757.0,244093710786.0,37485626338.0,47.93562843676755,0.014154904473937129,0.07907815850177913,26.88454196626575
000850,화천기공,2023,463885406068.0,474032615936.0,2557551071.0,5272118504.0,,1295954286.0,225720429438.0,10563122927.0,5.068136168809276,0.005395306114010728,0.022770974876177876,26.862903388989597
000890,보해양조,2019,163069253504.0,200457249206.0,2313657328.0,4618817187.0,2067111780.0,3552288077.0,76011205019.0,0.0,3.234430296265836,0.01154189901918872,0.0,25.817440815644968
000890,보해양조,2020,149117625674.0,163069253504.0,4358080677.0,8232027886.0,1243653794.0,2076020586.0,,1716779495.0,7.619227895830308,0.026725336526380178,0.011512921341392682,25.728001265506396
000890,보해양조,2021,153116763663.0,149117625674.0,4085054678.0,12488517925.0,949491331.0,1339332660.0,,-908719386.0,14.152850918446143,0.027394847923147062,-0.005934813173037226,25.754466628475495
000890,보해양조,2022,147392500947.0,153116763663.0,4402397979.0,3139434312.0,1451247598.0,1571846155.0,,-2828783632.0,3.1632658109660485,0.028751900665098896,-0.019192181514154413,25.71636493987827
000890,보해양조,2023,143300746774.0,147392500947.0,3970824755.0,941849403.0,1758259777.0,1883295176.0,,-3555068227.0,1.5356713583057755,0.026940480210915517,-0.024808441735524992,25.688211383030044
000910,유니온,2019,325173584878.0,306580015637.0,19504172775.0,16251866425.0,3322035627.0,3302058401.0,212431081894.0,3164389443.0,5.892140918933016,0.06361853930522833,0.009731385297447298,26.507624984008526
000910,유니온,2020,354433760157.0,325173584878.0,16950001361.0,15846024757.0,2718637500.0,2779588386.0,189192653011.0,15437191489.0,6.8286640852265155,0.05212600945848468,0.04355451772472786,26.59378731117707
000910,유니온,2021,366165151031.0,354433760157.0,7945799465.0,9445706995.0,2304589807.0,2292783604.0,215922625914.0,10374291668.0,5.098649992423576,0.02241829181701068,0.028332274763967637,26.626350300898224
000910,유니온,2022,376111723330.0,366165151031.0,26773478071.0,-9623730091.0,4124280323.0,4277238602.0,234981176780.0,972781583.0,-1.3334325839422336,0.07311858595940858,0.002586416542369998,26.65315207271595
000910,유니온,2023,382846276957.0,376111723330.0,9449890898.0,12492817958.0,8646524078.0,8032949242.0,224649755569.0,7301201759.0,2.4448370056340227,0.025125222937304393,0.019070844353071888,26.670899379910786
001020,페이퍼코리아,2019,627860658796.0,588414093296.0,9986971238.0,,,30511639148.0,265642043539.0,,,0.01697269210881406,,27.165584097897312
001020,페이퍼코리아,2020,508899950809.0,627860658796.0,11257026706.0,,,37694859612.0,484064481529.0,242303876.0,,0.01792917990368553,0.0004761326378884665,26.955517273879767
001020,페이퍼코리아,2021,497167643294.0,508899950809.0,10302587836.0,,,26127013811.0,435282695963.0,9246301358.0,,0.02024481987003917,0.01859795479999128,26.932193116617363
001020,페이퍼코리아,2022,501830145462.0,497167643294.0,10081434829.0,,,27827897425.0,409957041438.0,693080.0,,0.020277737228040695,1.381104754800909e-06,26.941527543729563
001020,페이퍼코리아,2023,491668368146.0,501830145462.0,8818995985.0,,,23276397606.0,362071696060.0,15232336453.0,,0.017573667235317173,0.030980916080565888,26.921070277682166
001070,대한방직,2019,197730296951.0,267468485061.0,2676346179.0,-19294274354.0,1095174247.0,950713202.0,156304223062.0,0.0,-16.617538402544266,0.010006211305192166,0.0,26.010169802478458
001070,대한방직,2020,213793932924.0,197730296951.0,2468189606.0,4285623996.0,1004196555.0,976230588.0,175246728156.0,2679756744.0,5.26771429822322,0.012482607086822146,0.012534297430005212,26.0882784577914
001070,대한방직,2021,232612120328.0,213793932924.0,2400895620.0,-9440406852.0,796852738.0,787270063.0,200372904619.0,1555720538.0,-10.847116037643582,0.011229952071902229,0.006688045901504706,26.172638183704354
001070,대한방직,2022,210639557874.0,232612120328.0,2617509855.0,3217730768.0,1021985783.0,1299668222.0,191519691272.0,0.0,4.148508346715426,0.011252680433457727,0.0,26.073414253167204
001070,대한방직,2023,180718514592.0,210639557874.0,1474734463.0,10549544892.0,1780689740.0,1746583868.0,149403981153.0,679918.0,6.924414935978684,0.007001222742226577,3.7623040535443755e-06,25.92020648968327
001080,만호제강,2019,249265095244.0,252054374237.0,266803744.0,3467263474.0,,589929142.0,209158970546.0,1066829030.0,6.877423621157539,0.0010585166189146615,0.004279897387781891,26.241782806618506
001080,만호제강,2020,249750178792.0,249265095244.0,805009237.0,7795703698.0,,519512690.0,196419616737.0,1271123642.0,16.005800335695362,0.0032295305374063486,0.005089580508603491,26.2437269703587
001080,만호제강,2021,258241792947.0,249750178792.0,979033219.0,11061916102.0,,1950405783.0,196123923305.0,865459841.0,6.671597263716686,0.003920050122628222,0.0033513546785884567,26.277162164952312
001210,금호전기,2019,73092108652.0,170295317411.0,173257100.0,-8548858765.0,,7346216585.0,62937826664.0,-732393986.0,-0.1637090556866559,0.0010173920377496456,-0.010020151279080108,25.014986245097806
001210,금호전기,2020,67783031106.0,73092108652.0,940589874.0,-424344998.0,,5190373285.0,45133596717.0,-656640.0,0.918243838217505,0.012868555735315524,-9.687380296893742e-06,24.93957772189526
001210,금호전기,2021,83849543774.0,67783031106.0,660106607.0,-11880359514.0,,5601237357.0,41640597680.0,0.0,-1.121024116064789,0.00973852299357514,0.0,25.15228988422289
001210,금호전기,2022,61814213952.0,83849543774.0,609537322.0,-8782313605.0,,9488935914.0,46015093156.0,-320629037.0,0.07446802417091337,0.0072694172748618445,-0.005186979118572551,24.84739917418759
001210,금호전기,2023,52905126549.0,62193732605.0,511685158.0,-2121119776.0,,2651041025.0,53372993650.0,-1754471826.0,0.1998917572390265,0.008227278482379809,-0.03316260522267218,24.691766081304213
001260,남광토건,2019,202566664735.0,148906646963.0,156163573.0,-1826298932.0,,560376365.0,236179654398.0,3863897049.0,-2.2590577441644957,0.0010487347353862798,0.019074693528941665,26.034334877883655
001260,남광토건,2020,204018820097.0,202566664735.0,205891974.0,38154031806.0,,390618978.0,237961500135.0,13761610897.0,98.67582722516877,0.0010164158760739344,0.06745265407601658,26.041478081912814
001260,남광토건,2021,273978348947.0,204018820097.0,80033749.0,-10811766294.0,,837527020.0,356740019691.0,21679416652.0,-11.90915521029996,0.0003922861085165979,0.07912821117187546,26.336314921770754
001260,남광토건,2022,345922884373.0,273978348947.0,463363732.0,26902362520.0,,1553948349.0,450379452331.0,19332575729.0,18.312263008813815,0.0016912421502679974,0.055886952272733034,26.569481709628565
001260,남광토건,2023,377327938424.0,345922884373.0,471662325.0,-24184639669.0,,2034423405.0,547683547225.0,5988599636.0,-10.887712070929503,0.0013634898016501803,0.015871074007964565,26.65638050947632
001290,상상인증권,2023,2173761439448.0,598057726910.0,1769638999.0,,,0.0,,,100.0,0.0029589769003457887,,28.407480165141827
001380,SG글로벌,2019,204066347761.0,199625376276.0,,15908796905.0,1820766674.0,2236084550.0,,753300732.0,9.737416568620697,,0.003691450061537126,26.041711012036025
001380,SG글로벌,2020,198865921890.0,204066347761.0,,2580231771.0,1825091663.0,1183663806.0,,0.0,2.413754620279584,,0.0,26.01589667524634
001380,SG글로벌,2021,187021454393.0,198865921890.0,,3890682077.0,1265155936.0,1895300957.0,,0.0,4.075258919703634,,0.0,25.954489176594418
001380,SG글로벌,2022,185935448420.0,187021454393.0,,7816861290.0,1025902416.0,2003662100.0,,0.0,8.619497886044554,,0.0,25.948665398917925
001380,SG글로벌,2023,198246797314.0,185935448420.0,,2989614001.0,2033968457.0,2543529791.0,,20175100732.0,2.469842853615109,,0.1017675998066439,26.012778542546517
001560,제일연마,2019,102503180318.0,101544124093.0,2867401191.0,6872002249.0,204421745.0,797857693.0,81071832925.0,6409656263.0,34.616786947005075,0.028237982420074526,0.06253129164495237,25.353159662536214
001560,제일연마,2020,98714751683.0,102503180318.0,1863994832.0,10384132631.0,85372874.0,1958889801.0,73164758081.0,3270304544.0,122.63269367035717,0.018184751206911327,0.03312883321128984,25.31550023202534
001560,제일연마,2021,106469253369.0,98714751683.0,2053547948.0,3661476177.0,3663748.0,0.0,79747901283.0,6095205487.0,1000.3799183240769,0.020802847730342296,0.05724850409042789,25.39112207965324
001560,제일연마,2022,104117875897.0,106469253369.0,2608670679.0,4490994803.0,0.0,1252008622.0,83435241806.0,2207065876.0,4.5870318495298665,0.024501634006569926,0.02119776125843529,25.368789516336445
001560,제일연마,2023,106615084744.0,104117875897.0,4028853111.0,12204621960.0,0.0,1664472012.0,,10917005887.0,8.332428465009238,0.03869511432393796,0.1023964471182806,25.392490846584302
001620,케이비아이동국실업,2019,559688329708.0,570273061240.0,56995357515.0,42600498705.0,,6564182822.0,615578389906.0,2359314139.0,7.489840374680533,0.09994397664702848,0.004215407064554837,27.05064591164903
001620,케이비아이동국실업,2020,566142150316.0,559688329708.0,26491578334.0,24934607711.0,7414893554.0,6877766946.0,530786950089.0,247320446.0,4.362773521886758,0.0473327331084805,0.00043685220374768897,27.062111032585168
001620,케이비아이동국실업,2021,568005110934.0,566142150316.0,30765352317.0,-11832806203.0,5650515908.0,6365795367.0,521440974563.0,-1670053244.0,-1.0941107671685544,0.05434209818122162,-0.0029402081281519553,27.06539625375032
001620,케이비아이동국실업,2022,553570561673.0,568005110934.0,17004780961.0,-13132696890.0,7603126552.0,7612005730.0,614172275827.0,4575114372.0,-0.7272758516094209,0.029937725266306434,0.008264735679175383,27.039655063667254
001620,케이비아이동국실업,2023,622237518375.0,553570561673.0,38730335063.0,57533277417.0,10951811766.0,10007084938.0,649418493012.0,8074115473.0,6.253311383200777,0.06996458580808425,0.012975938021361842,27.156587719133952
002070,비비안,2019,133298819200.0,141137610322.0,887606636.0,13259644750.0,495220505.0,922059373.0,200089189693.0,-209979038.0,27.775233691100897,0.006288944767981829,-0.0015752505480558674,25.615859205877285
002070,비비안,2020,189039183775.0,133298819200.0,11541491640.0,3274000185.0,,4842773716.0,183301139509.0,0.0,1.676058882161489,0.08658359998435755,0.0,25.965220152078754
002070,비비안,2021,198167472453.0,189039183775.0,1774013378.0,-3339996036.0,,8034363281.0,187863421226.0,0.0,0.5842861569505373,0.009384368587369076,0.0,26.012378330606087
002070,비비안,2022,201061180940.0,198167472453.0,776180043.0,-1578040162.0,,12999764205.0,213052156991.0,0.0,0.8786100934513066,0.003916788327529832,0.0,26.026875081476515
002070,비비안,2023,191082593771.0,201061180940.0,1238000.0,1289599769.0,,19783019586.0,217298020725.0,-116629693.0,1.0651872057950456,6.157329794901781e-06,-0.0006103627269146925,25.975971599643366
002140,고려산업,2019,206489849711.0,213622766568.0,932281334.0,10447483969.0,3046023627.0,3056792190.0,192457070597.0,4728660727.0,4.42987620857348,0.004364147833949328,0.02290020905927415,26.053517094197517
002140,고려산업,2020,216577001107.0,206489849711.0,4042393953.0,-3095279228.0,2076881226.0,2201067677.0,190504557339.0,6854189393.0,-0.4903496595043129,0.01957671991459954,0.03164781744121428,26.101211984467533
002140,고려산업,2021,238594901035.0,216577001107.0,4066024186.0,14794040312.0,1845431359.0,1990468090.0,213486551495.0,4520564728.0,9.016575766880095,0.0187740349400774,0.018946610796753232,26.198032976034014
002140,고려산업,2022,274703527826.0,238594901035.0,12891441832.0,-19724295072.0,3645207225.0,3949185033.0,278370976022.0,686776809.0,-4.411021611261072,0.05403066778073739,0.002500065486727245,26.338958272433324
002140,고려산업,2023,277915943029.0,274703527826.0,16380207202.0,18088642647.0,6383850548.0,6451741242.0,319058618654.0,3385538271.0,3.833500331969238,0.059628674344420464,0.01218187857127263,26.350584541711044
002200,한국수출포장,2019,308084432270.0,298826765600.0,8598170132.0,32220359440.0,170655238.0,365246521.0,271561778700.0,18020495763.0,189.80381181150736,0.028773092379245697,0.058492068652164615,26.453639713099772
002200,한국수출포장,2020,309083508720.0,308084432270.0,7816567766.0,25280748578.0,86593228.0,219009610.0,264812665502.0,8353900712.0,292.94833316526785,0.025371511661289304,0.027027972946844708,26.4568773320892
002200,한국수출포장,2021,331846866963.0,309083508720.0,4807814640.0,17627675483.0,42102191.0,303140950.0,319224098800.0,15859236394.0,419.68784175626394,0.01555506684879593,0.04779082755591681,26.527939455369776
002200,한국수출포장,2022,345521340104.0,331846866963.0,3336137293.0,24315300716.0,36401457.0,645245335.0,341420236472.0,20317167712.0,668.9760295309059,0.010053243303249176,0.05880148446369375,26.56832024410488
002200,한국수출포장,2023,357003990077.0,345521340104.0,5273308044.0,25054184401.0,,280207630.0,312304377084.0,19041696095.0,90.41292712478958,0.015261888143906723,0.05333748816334802,26.601012795349867
002360,SH에너지화학,2019,123415831892.0,122434685433.0,5336894631.0,16081689643.0,129597863.0,400575614.0,140852574629.0,0.0,125.0891575735319,0.04358972796087684,0.0,25.538825237530276
002360,SH에너지화학,2020,117356594102.0,123415831892.0,6077079837.0,4213789736.0,204571224.0,1006635079.0,93584261789.0,0.0,21.598154782512324,0.04924068285111098,0.0,25.488482949415918
002360,SH에너지화학,2021,119629057587.0,117356594102.0,12247126.0,-3788840039.0,199644644.0,428350524.0,139801659440.0,621802874.0,-17.977919783312593,0.00010435822625659586,0.005197757857013921,25.507661605366856
002360,SH에너지화학,2022,124160292131.0,119629057587.0,5172760876.0,-2342284700.0,363761463.0,1063143358.0,167355874554.0,1842353402.0,-5.439067735990494,0.04324000356049047,0.014838507306797857,25.544839246237764
002360,SH에너지화학,2023,120793105133.0,124160292131.0,257911427.0,4263568355.0,647213153.0,1591322522.0,134037726894.0,0.0,7.5875798957998,0.0020772456521597166,0.0,25.517345044104612
002450,삼익악기,2019,612852994954.0,594358053512.0,12234577194.0,5475191285.0,11741608781.0,14122460810.0,265391541026.0,13649227919.0,1.4663067376133183,0.020584523288120948,0.022271618204337068,27.14139093164993
002450,삼익악기,2020,622371933956.0,612852994954.0,7026345884.0,38058430472.0,11204164197.0,15899023796.0,247857720145.0,10035887785.0,4.396811203658586,0.011464977640400352,0.016125225508175807,27.156803715535506
002450,삼익악기,2021,585304799709.0,622371933956.0,4610440286.0,15740940744.0,7149245560.0,9024197152.0,295428267821.0,24583625358.0,3.2017624953422357,0.007407853783981759,0.04200140742092395,27.095398573635386
002450,삼익악기,2022,521558832964.0,585304799709.0,11225226340.0,23345962382.0,6277717807.0,10352278119.0,325699587394.0,15101975230.0,4.718861391948515,0.019178428650475653,0.028955458666428905,26.98008791991194
002450,삼익악기,2023,534158280214.0,521558832964.0,9859572033.0,26763324738.0,,8290991750.0,247929198845.0,3421917442.0,4.228000406344633,0.018904045737215127,0.006406186272408014,27.003958036882484
002460,HS화성,2020,580483863943.0,612625098488.0,247708714.0,100503455121.0,130353212.0,2116822576.0,419259298814.0,33207211535.0,772.0086585438339,0.00040433980685963047,0.05720608891595434,27.087127840872867
002460,HS화성,2021,807965790439.0,580483863943.0,5284434150.0,-14507871895.0,63813193.0,2867967760.0,422231395444.0,29873981377.0,-226.34909840665708,0.00910349878479809,0.03697431466840728,27.41778555600561
002460,HS화성,2022,746127741905.0,807965790439.0,5522396469.0,-184624011064.0,9637654006.0,8397034838.0,645706742562.0,24308599340.0,-18.156530308004502,0.006834938476788061,0.0325796750003367,27.338162658288585
002460,HS화성,2023,991687669827.0,746127741905.0,1123764973.0,4280927591.0,18052013579.0,18824784977.0,908068526965.0,21056176432.0,1.2371440489043297,0.0015061294599914264,0.021232669390427384,27.622674045691223
002630,오리엔트바이오,2019,86662352264.0,190030912914.0,16080086710.0,-11539791131.0,,6095859026.0,31583112844.0,-10668349539.0,-0.8930541342541868,0.08461826796189298,-0.1231024690687018,25.185285396485455
002630,오리엔트바이오,2020,72105395016.0,84088996364.0,742940119.0,-4671820919.0,,393263691.0,37699312899.0,10880761694.0,-10.879614177246788,0.008835164541434175,0.1509007986376829,25.00139470528952
002630,오리엔트바이오,2021,71518505224.0,75938801986.0,256162908.0,8739490647.0,,3500200481.0,52020405167.0,132013.0,3.496854307186183,0.003373280869603736,1.845857929867631e-06,24.9932220674814
002720,국제약품,2019,134593614097.0,126234895634.0,5886677568.0,3603683416.0,951408414.0,1205716338.0,111121601008.0,-907778.0,4.787735490848833,0.046632728125094496,-6.744584474459355e-06,25.625525809472865
002720,국제약품,2020,145625551890.0,134593614097.0,11599539255.0,5099946022.0,734308817.0,897929709.0,130394720787.0,2203001015.0,7.945233264167656,0.08618194357007422,0.015127846634113106,25.70430445106177
002720,국제약품,2021,139783046684.0,145625551890.0,1892085983.0,9597051811.0,722503442.0,702040252.0,119745568736.0,3340097.0,14.283053412775299,0.012992815879106228,2.3894864786791902e-05,25.663357391037728
002720,국제약품,2022,136592862806.0,139783046684.0,1258800292.0,6503789137.0,1003324205.0,1010891026.0,126583402933.0,3557333465.0,7.482240839589831,0.009005386002536501,0.026043333391821553,25.640270533860104
002720,국제약품,2023,163259483207.0,136592862806.0,1045895389.0,3575183901.0,1417548726.0,1465756177.0,135372690530.0,299402.0,3.52208889572943,0.007657028101720538,1.833902656793187e-06,25.81860669350461
