종목코드,종목명,종가,대비,등락률,상장시가총액
"003300","한일홀딩스","18030","-370","-2.01","555917.0"
"004690","삼천리","140900","200","0.14","571353.0"
"005390","신성통상","4080","0","0.00","586330.0"
"005420","코스모화학","15110","60","0.40","580348.0"
"005610","SPC삼립","57200","800","1.42","493579.0"
"000370","한화손해보험","5740","-100","-1.71","670081.0"
"000400","롯데손해보험","1797","-33","-1.80","557674.0"
"001060","JW중외제약","22800","250","1.11","530919.0"
"001270","부국증권","41550","-950","-2.24","430869.0"
"271980","제일약품","14900","30","0.20","219103.0"
"272550","삼양패키징","13660","-10","-0.07","209421.0"
"286940","롯데이노베이트","22800","-200","-0.87","344950.0"
"293480","하나제약","12180","-30","-0.25","216474.0"
"298690","에어부산","2190","40","1.86","255442.0"
"317400","자이에스앤디","3615","-40","-1.09","140199.0"
"339770","교촌에프앤비","5600","20","0.36","279804.0"
"363280","티와이홀딩스","3830","10","0.26","193144.0"
"450140","코오롱모빌리티그룹","2445","-25","-1.01","153490.0"
"452260","한화갤러리아","1291","-28","-2.12","250273.0"
"460850","동국씨엠","6550","70","1.08","195836.0"
"462520","조선내화","14030","220","1.59","166328.0"
"475560","더본코리아","28100","50","0.18","414117.0"
"487570","HS효성","85700","-5900","-6.44","319312.0"
"102460","이연제약","12050","90","0.75","223971.0"
"104700","한국철강","9110","-30","-0.33","332060.0"
"105840","우진","10150","-460","-4.34","205006.0"
"108670","LX하우시스","31850","450","1.43","285620.0"
"117580","대성에너지","8410","-20","-0.24","231275.0"
"122900","아이마켓코리아","8230","-40","-0.48","275119.0"
"123690","한국화장품","8870","-300","-3.27","142523.0"
"123890","한국자산신탁","2545","-15","-0.59","311442.0"
"126560","현대퓨처넷","3285","5","0.15","362017.0"
"126720","수산인더스트리","25850","-850","-3.18","369293.0"
"128820","대성산업","4445","0","0.00","201072.0"
"136490","선진","12330","-260","-2.07","293203.0"
"138490","코오롱ENP","6800","0","0.00","258400.0"
"139990","아주스틸","4115","20","0.49","159479.0"
"192650","드림텍","5940","-50","-0.83","409207.0"
"194370","제이에스코퍼레이션","11520","170","1.50","333012.0"
"200880","서연이화","12370","-80","-0.64","334342.0"
"210540","디와이파워","13000","0","0.00","143542.0"
"210980","SK디앤디","9870","-80","-0.80","183754.0"
"213500","한솔제지","8880","0","0.00","211349.0"
"214330","금호에이치티","751","-4","-0.53","160650.0"
"214420","토니모리","10860","-270","-2.43","261235.0"
"226320","잇츠한불","13500","290","2.20","296046.0"
"234080","JW생명과학","12200","0","0.00","193182.0"
"249420","일동제약","12640","-20","-0.16","354710.0"
"058430","포스코스틸리온","39600","-350","-0.88","237600.0"
"060980","HL홀딩스","41400","-700","-1.66","389321.0"
"068290","삼성출판사","18360","-100","-0.54","183600.0"
"070960","모나용평","4990","0","0.00","240185.0"
"071840","롯데하이마트","8800","130","1.50","207748.0"
"072710","농심홀딩스","85000","-900","-1.05","394212.0"
"078520","에이블씨엔씨","7720","-50","-0.64","200829.0"
"079430","현대리바트","7930","-50","-0.63","162845.0"
"081000","일진다이아","13230","70","0.53","187905.0"
"083420","그린케미칼","7880","-30","-0.38","189120.0"
"084010","대한제강","16020","80","0.50","375099.0"
"084680","이월드","1697","18","1.07","240645.0"
"084690","대상홀딩스","11250","-170","-1.49","407391.0"
"090350","노루페인트","9310","-10","-0.11","186200.0"
"092200","디아이씨","4625","-20","-0.43","179860.0"
"092220","KEC","795","-5","-0.63","159607.0"
"092230","KPX홀딩스","68800","0","0.00","290656.0"
"092790","넥스틸","14350","-320","-2.18","373129.0"
"094280","효성ITX","13670","-40","-0.29","158001.0"
"095570","AJ네트웍스","4320","165","3.97","195492.0"
"095720","웅진씽크빅","1827","-23","-1.24","211029.0"
"096760","JW홀딩스","3675","30","0.82","271674.0"
"100250","진양홀딩스","3265","15","0.46","182498.0"
"101530","해태제과식품","8200","990","13.73","238758.0"
"102260","동성케미컬","4510","10","0.22","226297.0"
"025000","KPX케미칼","48750","-100","-0.20","235950.0"
"025820","이구산업","5140","130","2.59","171892.0"
"025860","남해화학","7990","-70","-0.87","396934.0"
"027410","BGF","4330","-90","-2.04","414454.0"
"027970","한국제지","810","-2","-0.25","154044.0"
"028100","동아지질","16860","80","0.48","225747.0"
"029460","케이씨","24300","0","0.00","321520.0"
"030210","다올투자증권","3605","-135","-3.61","219585.0"
"031440","신세계푸드","39800","100","0.25","154125.0"
"033240","자화전자","15460","250","1.64","336358.0"
"033270","유나이티드제약","20900","100","0.48","341377.0"
"033920","무학","8130","40","0.49","231705.0"
"034830","한국토지신탁","1249","-6","-0.48","315359.0"
"035150","백산","14880","-300","-1.98","316200.0"
"035510","신세계 I&C","18400","-340","-1.81","257249.0"
"036420","콘텐트리중앙","11510","-270","-2.29","221709.0"
"037560","LG헬로비전","2835","-10","-0.35","219562.0"
"037710","광주신세계","30550","50","0.16","243092.0"
"039570","HDC랩스","9830","300","3.15","255163.0"
"044450","KSS해운","9820","150","1.55","226703.0"
"044820","코스맥스비티아이","18650","-770","-3.96","179113.0"
"053690","한미글로벌","19420","-630","-3.14","212796.0"
"010820","퍼스텍","3855","15","0.39","188016.0"
"011000","진원생명과학","2570","30","1.18","218237.0"
"011280","태림포장","2130","5","0.24","150817.0"
"011500","한농화성","14700","-120","-0.81","229865.0"
"011760","현대코퍼레이션","27650","-1050","-3.66","365781.0"
"011930","신성이엔지","1508","-2","-0.13","310419.0"
"012030","DB","1532","-49","-3.10","308198.0"
"012320","경동인베스트","66700","-400","-0.60","157747.0"
"013580","계룡건설","20550","-400","-1.91","183530.0"
"013890","지누스","17780","330","1.89","395686.0"
"014710","사조씨푸드","9500","-500","-5.00","163576.0"
"015230","대창단조","5870","-20","-0.34","167719.0"
"015360","INVENI","56200","-500","-0.88","337200.0"
"015860","일진홀딩스","5990","90","1.53","295591.0"
"015890","태경산업","5280","20","0.38","154328.0"
"016450","한세예스24홀딩스","4510","70","1.58","180400.0"
"016580","환인제약","12300","-50","-0.40","228781.0"
"016610","DB증권","8250","-130","-1.55","350183.0"
"016710","대성홀딩스","10370","-170","-1.61","166848.0"
"016880","웅진","2795","-85","-2.95","223396.0"
"017370","우신시스템","7980","-10","-0.13","146146.0"
"017390","서울가스","59500","-200","-0.34","297500.0"
"018470","조일알미늄","1515","3","0.20","191847.0"
"019680","대교","2390","-10","-0.42","202440.0"
"020000","한섬","17190","10","0.06","385705.0"
"020120","키다리스튜디오","3905","5","0.13","144734.0"
"024090","디씨엠","13780","-60","-0.43","157092.0"
"005740","크라운해태홀딩스","9680","-100","-1.02","143722.0"
"005950","이수화학","6200","30","0.49","163024.0"
"006060","화승인더","4900","110","2.30","271068.0"
"006110","삼아알미늄","17890","-110","-0.61","263196.0"
"006340","대원전선","3125","-65","-2.04","234310.0"
"006390","한일현대시멘트","19340","320","1.68","373797.0"
"006490","인스코비","1468","-31","-2.07","178254.0"
"006840","AK홀딩스","12220","140","1.16","161885.0"
"007110","일신석재","2435","-30","-1.22","188607.0"
"007160","사조산업","66900","-2000","-2.90","334500.0"
"007210","벽산","2235","0","0.00","149432.0"
"007460","에이프로젠","675","15","2.27","210483.0"
"007570","일양약품","13650","-140","-1.02","260519.0"
"007690","국도화학","37500","850","2.32","347281.0"
"007810","코리아써키트","11080","-160","-1.42","261718.0"
"007860","서연","11270","-170","-1.49","264618.0"
"008040","사조동아원","1191","-4","-0.33","168103.0"
"008060","대덕","7940","-50","-0.63","269088.0"
"008350","남선알미늄","1218","2","0.16","157218.0"
"008490","서흥","20200","250","1.25","233696.0"
"008970","동양철관","1621","-43","-2.58","259039.0"
"009070","KCTC","5500","310","5.97","165000.0"
"009160","SIMPAC","4940","-20","-0.40","323222.0"
"009270","신원","1806","19","1.06","199790.0"
"009290","광동제약","5960","-50","-0.83","312428.0"
"009470","삼화전기","29100","-700","-2.35","192462.0"
"009580","무림P&P","2775","-25","-0.89","173072.0"
"009680","모토닉","10460","-30","-0.29","293403.0"
"010580","에스엠벡셀","1559","-58","-3.59","173441.0"
"010690","화신","8470","70","0.83","295776.0"
"002900","TYM","5200","-10","-0.19","234265.0"
"003000","부광약품","3770","0","0.00","258074.0"
"003070","코오롱글로벌","10710","290","2.78","202769.0"
"003120","일성아이에스","24650","-650","-2.57","327845.0"
"003200","일신방직","11100","-90","-0.80","254856.0"
"003220","대원제약","13210","-30","-0.23","296268.0"
"003350","한국화장품제조","55500","-1300","-2.29","251526.0"
"003480","한진중공업홀딩스","5490","-120","-2.14","162119.0"
"003520","영진약품","2220","-10","-0.45","406022.0"
"003610","방림","4370","-25","-0.57","175683.0"
"003920","남양유업","64900","0","0.00","397924.0"
"003960","사조대림","45000","150","0.33","412401.0"
"004090","한국석유","13800","100","0.73","175179.0"
"004250","NPC","4390","-25","-0.57","161201.0"
"004360","세방","15730","-210","-1.32","303726.0"
"004380","삼익THK","9960","0","0.00","209160.0"
"004430","송원산업","12540","-40","-0.32","300960.0"
"004560","현대비앤지스틸","11990","-20","-0.17","180795.0"
"004710","한솔테크닉스","6080","-150","-2.41","195228.0"
"004970","신라교역","10260","70","0.69","164160.0"
"004980","성신양회","9380","-90","-0.95","229961.0"
"005010","휴스틸","4640","-70","-1.49","260713.0"
"005090","SGC에너지","25250","250","1.00","363836.0"
"005430","한국공항","52700","0","0.00","166867.0"
"005500","삼진제약","19100","150","0.79","265490.0"
"005680","삼영전자","11170","-160","-1.41","223400.0"
"005720","넥센","6410","-180","-2.73","343217.0"
"000320","노루홀딩스","24800","-700","-2.75","329621.0"
"000390","삼화페인트","6170","10","0.16","167845.0"
"000430","대원강업","3780","-5","-0.13","234360.0"
"000480","CR홀딩스","5460","20","0.37","256022.0"
"000490","대동","10350","20","0.19","273164.0"
"000520","삼일제약","10510","-20","-0.19","227981.0"
"000540","흥국화재","4325","-75","-1.70","277849.0"
"000680","LS네트웍스","4155","-255","-5.78","327427.0"
"000700","유수홀딩스","6270","100","1.62","163282.0"
"000860","강남제비스코","12640","0","0.00","164320.0"
"000970","한국주철관","7090","-50","-0.70","161656.0"
"001130","대한제분","155500","1600","1.04","262795.0"
"001200","유진투자증권","3635","-110","-2.94","352109.0"
"001230","동국홀딩스","8530","40","0.47","271258.0"
"001250","GS글로벌","2725","-25","-0.91","224905.0"
"001340","PKC","5890","40","0.68","264569.0"
"001360","삼성제약","1706","2","0.12","160641.0"
"001390","KG케미칼","4800","-75","-1.54","328651.0"
"001510","SK증권","691","-13","-1.85","326560.0"
"001520","동양","647","-2","-0.31","154429.0"
"001630","종근당홀딩스","52900","-1000","-1.86","265022.0"
"001750","한양증권","18030","-160","-0.88","229495.0"
"001780","알루코","2295","0","0.00","222225.0"
"001790","대한제당","3000","-20","-0.66","269090.0"
"001820","삼화콘덴서","25550","-450","-1.73","265592.0"
"001940","KISCO홀딩스","25250","-950","-3.63","357954.0"
"002100","경농","10120","-80","-0.78","197568.0"
"002150","도화엔지니어링","6700","-30","-0.45","225924.0"
"002170","삼양통상","55200","-1400","-2.47","165600.0"
"002310","아세아제지","8330","-110","-1.30","346799.0"
"002320","한진","21050","400","1.94","314729.0"
"002390","한독","11660","-10","-0.09","160483.0"
"002620","제일파마홀딩스","8820","120","1.38","140885.0"
"002810","삼영무역","16000","-100","-0.62","295471.0"
"405100","큐알티","13440","-220","-1.61","165168.0"
"413640","비아이매트릭스","19700","-1150","-5.52","141977.0"
"416180","신성에스티","29500","-500","-1.67","266673.0"
"418470","KT밀리의서재","16990","50","0.30","144403.0"
"418550","제이오","8400","-50","-0.59","268948.0"
"420770","기가비스","25250","-50","-0.20","320063.0"
"425040","티이엠씨","7180","-150","-2.05","153143.0"
"425420","티에프이","28100","-400","-1.40","319806.0"
"432720","퀄리타스반도체","14490","150","1.05","203402.0"
"439090","마녀공장","19350","360","1.90","316919.0"
"439580","블루엠텍","4740","-60","-1.25","158841.0"
"441270","파인엠텍","6580","20","0.30","243380.0"
"443670","에스피소프트","7210","-250","-3.35","178385.0"
"445090","에이직랜드","31650","-900","-2.76","344088.0"
"450950","아스테라시스","11370","-780","-6.42","417218.0"
"451760","컨텍","9220","-270","-2.85","140625.0"
"452430","사피엔반도체","25900","-900","-3.36","212721.0"
"453450","그리드위즈","22750","450","2.02","180698.0"
"455900","엔젤로보틱스","23600","-500","-2.07","358322.0"
"456010","아이씨티케이","15450","-980","-5.96","207349.0"
"457550","우진엔텍","29350","-950","-3.14","272114.0"
"458650","성우","12760","-200","-1.54","191983.0"
"458870","씨어스테크놀로지","26100","600","2.35","328622.0"
"461300","아이스크림미디어","19740","-180","-0.90","260113.0"
"462350","이노스페이스","16540","-230","-1.37","155752.0"
"464080","에스오에스랩","12700","-350","-2.68","224559.0"
"472850","폰드그룹","11960","-180","-1.48","386833.0"
"473980","노머스","31450","-700","-2.18","342469.0"
"475400","씨메스","23650","-700","-2.87","276346.0"
"475580","에이럭스","10600","-300","-2.75","144424.0"
"475960","토모큐브","25150","-200","-0.79","331247.0"
"476060","온코닉테라퓨틱스","20900","-450","-2.11","229948.0"
"088260","이리츠코크렙","4495","65","1.47","284720.0"
"334890","이지스밸류플러스리츠","4845","15","0.31","249244.0"
"350520","이지스레지던스리츠","4130","-10","-0.24","152257.0"
"377190","디앤디플랫폼리츠","3190","25","0.79","281996.0"
"400760","NH올원리츠","3530","-20","-0.56","154501.0"
"404990","신한서부티엔디리츠","3545","40","1.14","199427.0"
"417310","코람코더원리츠","5380","-10","-0.19","217352.0"
"448730","삼성FN리츠","4465","-10","-0.22","406538.0"
"000020","동화약품","6740","-60","-0.88","188258.0"
"000140","하이트진로홀딩스","11580","450","4.04","268734.0"
"317330","덕산테코피아","14980","-270","-1.77","306739.0"
"322310","오로스테크놀로지","19680","-190","-0.96","184334.0"
"322510","제이엘케이","6520","-180","-2.69","166448.0"
"323990","박셀바이오","9820","130","1.34","228387.0"
"330860","네패스아크","13320","90","0.68","162291.0"
"332570","PS일렉트로닉스","3170","-50","-1.55","140039.0"
"334970","프레스티지바이오로직스","3805","-35","-0.91","295849.0"
"336680","탑런토탈솔루션","4040","-30","-0.74","158148.0"
"337930","젝시믹스","5780","-60","-1.03","172718.0"
"338220","뷰노","19670","-930","-4.51","275416.0"
"338840","와이바이오로직스","9650","620","6.87","144260.0"
"347700","스피어","10040","-140","-1.38","393853.0"
"348340","뉴로메카","24500","350","1.45","277771.0"
"352480","씨앤씨인터내셔널","33350","-100","-0.30","333965.0"
"353810","이지바이오","5000","-40","-0.79","165410.0"
"354320","알멕","23000","200","0.88","147002.0"
"356680","엑스게이트","8090","-120","-1.46","230917.0"
"356860","티엘비","22250","-400","-1.77","218776.0"
"357550","석경에이티","47400","-350","-0.73","258567.0"
"360070","탑머티리얼","23600","-150","-0.63","192188.0"
"365330","에스와이스틸텍","4870","20","0.41","149071.0"
"365340","성일하이텍","33950","350","1.04","414014.0"
"368770","파이버프로","6170","-90","-1.44","202711.0"
"371950","풍원정밀","10130","-70","-0.69","213140.0"
"372170","윤성에프앤씨","29050","550","1.93","231791.0"
"377030","비트맥스","6030","40","0.67","224504.0"
"377450","리파인","15410","430","2.87","267055.0"
"377480","마음AI","22650","-650","-2.79","160371.0"
"378340","필에너지","12790","-100","-0.78","273423.0"
"382150","온코크로스","11790","170","1.46","140866.0"
"382840","원준","9180","30","0.33","140193.0"
"382900","범한퓨얼셀","17820","-500","-2.73","156121.0"
"388050","지투파워","9510","-380","-3.84","177927.0"
"389020","자람테크놀로지","40000","-250","-0.62","247909.0"
"389140","포바이포","13570","-420","-3.00","151573.0"
"389470","인벤티지랩","31250","-800","-2.50","333889.0"
"389500","에스비비테크","22150","-1000","-4.32","140296.0"
"389650","넥스트바이오메디컬","45850","-1150","-2.45","372620.0"
"393890","더블유씨피","7180","-120","-1.64","242994.0"
"394280","오픈엣지테크놀로지","13705","-485","-3.42","301558.0"
"394800","쓰리빌리언","7430","120","1.64","235691.0"
"397030","에이프릴바이오","16480","-10","-0.06","371255.0"
"228760","지노믹트리","13620","550","4.21","332010.0"
"230240","에치에프알","17880","-330","-1.81","237965.0"
"230360","에코마케팅","9080","-100","-1.09","285730.0"
"234340","헥토파이낸셜","21900","-2000","-8.37","207021.0"
"234690","녹십자웰빙","9560","-30","-0.31","169712.0"
"236200","슈프리마","33500","-750","-2.19","243119.0"
"237880","클리오","16210","20","0.12","292937.0"
"241520","DSC인베스트먼트","7250","-150","-2.03","195750.0"
"243070","휴온스","28750","700","2.50","344415.0"
"243840","신흥에스이씨","3875","5","0.13","149413.0"
"251120","바이오에프디엔씨","21200","-150","-0.70","184349.0"
"251370","와이엠티","9980","-10","-0.10","162818.0"
"252990","샘씨엔에스","4750","-115","-2.36","277343.0"
"253590","네오셈","9210","-80","-0.86","404035.0"
"254490","미래반도체","16100","-430","-2.60","232452.0"
"255220","SG","2120","30","1.44","209180.0"
"256840","한국비엔씨","5120","-80","-1.54","350182.0"
"256940","킵스파마","17620","-580","-3.19","353777.0"
"260970","에스앤디","130400","-1200","-0.91","377215.0"
"263720","디앤씨미디어","17530","-570","-3.15","219554.0"
"263860","지니언스","21400","-750","-3.39","194303.0"
"264850","이랜시스","4795","-40","-0.83","145263.0"
"265520","AP시스템","16880","-180","-1.06","257950.0"
"267320","나인테크","4690","-30","-0.64","251927.0"
"267980","매일유업","38750","950","2.51","303941.0"
"270520","앱트뉴로사이언스","1438","306","27.03","278371.0"
"270660","에브리봇","16780","-80","-0.47","206129.0"
"274090","켄코아에어로스페이스","12350","-460","-3.59","161844.0"
"278280","천보","40000","-50","-0.12","400000.0"
"285490","노바텍","17740","-220","-1.22","187615.0"
"289220","자이언트스텝","7430","-280","-3.63","165780.0"
"290670","대보마그네틱","19670","820","4.35","154560.0"
"290690","소룩스","4640","-75","-1.59","226155.0"
"293780","압타바이오","8160","-200","-2.39","219352.0"
"294570","쿠콘","28850","-400","-1.37","295848.0"
"295310","에이치브이엠","28500","-800","-2.73","339205.0"
"297090","씨에스베어링","7230","60","0.84","197162.0"
"297890","HB솔루션","2350","-45","-1.88","171881.0"
"298540","더네이쳐홀딩스","12420","70","0.57","184415.0"
"298830","슈어소프트테크","5380","-70","-1.28","283091.0"
"299030","하나기술","23000","-600","-2.54","183883.0"
"299900","위지윅스튜디오","1022","2","0.20","174812.0"
"304360","에스바이오메딕스","21100","-500","-2.31","250242.0"
"305090","마이크로디지탈","9880","80","0.82","177987.0"
"307750","국전약품","3625","5","0.14","181127.0"
"308430","셀비온","22400","650","2.99","287084.0"
"310200","애니플러스","4680","-60","-1.27","229253.0"
"144960","뉴파워프라즈마","5080","0","0.00","221959.0"
"148150","세경하이테크","5920","-210","-3.43","212294.0"
"151860","KG에코솔루션","6430","50","0.78","306087.0"
"158430","아톤","9600","-380","-3.81","238069.0"
"160980","싸이맥스","13000","120","0.93","142015.0"
"163280","에어레인","18340","-170","-0.92","149926.0"
"168360","펨트론","13260","-290","-2.14","282283.0"
"171090","선익시스템","35550","-550","-1.52","339041.0"
"176750","듀켐바이오","10150","-90","-0.88","288820.0"
"179290","엠아이텍","7440","-90","-1.20","240801.0"
"182360","큐브엔터","16900","-110","-0.65","253542.0"
"190510","나무가","13750","-50","-0.36","201917.0"
"191420","테고사이언스","17620","-280","-1.56","142878.0"
"192440","슈피겐코리아","27900","150","0.54","173437.0"
"194700","노바렉스","18460","-940","-4.85","346214.0"
"199800","툴젠","28750","-250","-0.86","246748.0"
"199820","제일일렉트릭","10840","-190","-1.72","240865.0"
"200710","에이디테크놀로지","19680","600","3.14","264515.0"
"201490","미투온","4975","-125","-2.45","151191.0"
"203400","에이비온","8500","-560","-6.18","243418.0"
"203650","드림시큐리티","3675","-105","-2.78","185976.0"
"205100","엑셈","2210","-75","-3.28","157932.0"
"205470","휴마시스","1442","5","0.35","186559.0"
"205500","넥써쓰","4065","-375","-8.45","238687.0"
"206560","덱스터","5920","-20","-0.34","150437.0"
"206640","바디텍메드","13800","-100","-0.72","324115.0"
"207760","미스터블루","1802","-63","-3.38","149710.0"
"211270","AP위성","12580","-250","-1.95","189735.0"
"214180","헥토이노베이션","14130","-400","-2.75","185451.0"
"214260","라파스","15870","-280","-1.73","141599.0"
"216080","제테마","7280","320","4.60","261050.0"
"217270","넵튠","8610","-290","-3.26","402101.0"
"217820","원익피앤이","3370","-140","-3.99","159922.0"
"220100","퓨쳐켐","15350","-70","-0.45","339268.0"
"223310","딥마인드","6290","340","5.71","143660.0"
"100120","뷰웍스","21750","50","0.23","212063.0"
"100130","동국S&C","2895","-20","-0.69","165429.0"
"100790","미래에셋벤처투자","6860","-420","-5.77","364435.0"
"101160","월덱스","21150","-550","-2.53","349208.0"
"101360","에코앤드림","21200","100","0.47","377066.0"
"101930","인화정공","35250","-1050","-2.89","338955.0"
"102120","어보브반도체","11990","170","1.44","213191.0"
"104460","디와이피엔에프","16070","-680","-4.06","172168.0"
"104480","티케이케미칼","1632","22","1.37","148341.0"
"104830","원익머트리얼즈","21400","-300","-1.38","269811.0"
"105550","엣지파운드리","3140","0","0.00","245884.0"
"106190","하이텍팜","13260","0","0.00","140996.0"
"107640","한중엔시에스","25550","400","1.59","231431.0"
"108230","톱텍","4115","-10","-0.24","156466.0"
"108380","대양전기공업","22750","-50","-0.22","217657.0"
"108860","셀바스AI","14780","-320","-2.12","397801.0"
"109610","에스와이","3465","10","0.29","169464.0"
"109740","디에스케이","7550","-240","-3.08","194113.0"
"110990","디아이티","12890","-400","-3.01","243621.0"
"112290","와이씨켐","24200","-400","-1.63","244675.0"
"114190","강원에너지","6630","-40","-0.60","173196.0"
"114810","한솔아이원스","8980","-180","-1.97","256767.0"
"114840","아이패밀리에스씨","18080","-80","-0.44","313144.0"
"115450","HLB테라퓨틱스","4735","-120","-2.47","399496.0"
"117730","티로보틱스","11940","-240","-1.97","224258.0"
"118990","모트렉스","8970","60","0.67","223012.0"
"121440","골프존홀딩스","5860","-20","-0.34","251024.0"
"122450","KX","4950","320","6.91","221858.0"
"122640","예스티","15930","-130","-0.81","334382.0"
"122990","와이솔","6390","40","0.63","176821.0"
"123040","엠에스오토텍","2605","-10","-0.38","163147.0"
"123330","제닉","37400","-750","-1.97","298029.0"
"123860","아나패스","17870","-130","-0.72","216645.0"
"126340","비나텍","30050","-600","-1.96","191492.0"
"126600","BGF에코머티리얼즈","3010","-10","-0.33","188928.0"
"126700","하이비젼시스템","14590","40","0.27","218005.0"
"127120","제이에스링크","10330","150","1.47","278687.0"
"131370","알서포트","3070","-50","-1.60","163530.0"
"136480","하림","3155","15","0.48","335092.0"
"136540","윈스테크넷","12670","0","0.00","155584.0"
"138610","나이벡","25150","-250","-0.98","284337.0"
"140670","알에스오토메이션","15530","-350","-2.20","144478.0"
"143160","아이디스","14870","-110","-0.73","159353.0"
"143240","사람인","15290","-20","-0.13","179035.0"
"144510","지씨셀","20350","150","0.74","321537.0"
"078160","메디포스트","12020","-1230","-9.28","411298.0"
"079370","제우스","12600","-140","-1.10","390814.0"
"079940","가비아","26750","-400","-1.47","362080.0"
"079960","동양이엔피","24000","-500","-2.04","188640.0"
"080160","모두투어","12380","0","0.00","233982.0"
"082800","비보존 제약","6980","-210","-2.92","349731.0"
"083310","엘오티베큠","9340","-120","-1.27","166346.0"
"083450","GST","19140","-170","-0.88","352750.0"
"083660","CSA 코스믹","2770","0","0.00","169655.0"
"083930","아바코","12030","-70","-0.58","176567.0"
"084650","랩지노믹스","2410","10","0.42","178918.0"
"084850","아이티엠반도체","12310","100","0.82","279227.0"
"086390","유니테스트","10910","-110","-1.00","230573.0"
"086710","선진뷰티사이언스","12900","-200","-1.53","157422.0"
"086820","바이오솔루션","8390","20","0.24","203463.0"
"086890","이수앱지스","5410","-350","-6.08","200109.0"
"086980","쇼박스","2855","-30","-1.04","178831.0"
"088800","에이스테크","2510","-20","-0.79","189521.0"
"089010","켐트로닉스","22500","-300","-1.32","345023.0"
"089600","KT나스미디어","17510","170","0.98","202559.0"
"089970","브이엠","11810","-120","-1.01","284333.0"
"089980","상아프론테크","18510","-660","-3.44","295957.0"
"090360","로보스타","28300","-250","-0.88","275925.0"
"090710","휴림로봇","3170","-215","-6.35","349454.0"
"090850","현대이지웰","6680","-180","-2.62","158626.0"
"091120","이엠텍","10090","50","0.50","172871.0"
"091700","파트론","6380","-50","-0.78","363660.0"
"092040","아미코젠","3650","-125","-3.31","200817.0"
"092130","이크레더블","16140","-10","-0.06","194384.0"
"092190","서울바이오시스","3190","-65","-2.00","146320.0"
"092460","한라IMS","8450","-150","-1.74","144577.0"
"092730","네오팜","14630","160","1.11","234489.0"
"093520","매커스","15200","-540","-3.43","245679.0"
"094170","동운아나텍","18370","320","1.77","384116.0"
"094360","칩스앤미디어","16700","-200","-1.18","353330.0"
"094820","일진파워","11820","0","0.00","178230.0"
"095190","이엠코리아","2245","10","0.45","146510.0"
"095500","미래나노텍","7840","-70","-0.88","243118.0"
"095700","제넥신","4920","100","2.07","224059.0"
"096240","크레버스","13990","-10","-0.07","155823.0"
"096250","와이즈넛","15380","-390","-2.47","201425.0"
"098120","마이크로컨텍솔","21050","-550","-2.55","174984.0"
"052260","현대바이오랜드","5260","80","1.54","157800.0"
"052330","코텍","9170","-10","-0.11","153818.0"
"052710","아모텍","10110","-270","-2.60","147759.0"
"053080","케이엔솔","12350","-150","-1.20","160548.0"
"053300","한국정보인증","7950","-420","-5.02","337409.0"
"053350","이니텍","9980","-300","-2.92","197513.0"
"053580","웹케시","17100","-370","-2.12","233180.0"
"053610","프로텍","24750","-200","-0.80","272250.0"
"054210","이랜텍","5870","-40","-0.68","148459.0"
"054450","텔레칩스","13580","-160","-1.16","205659.0"
"054950","제이브이엠","25950","350","1.37","313733.0"
"056080","유진로봇","11130","-270","-2.37","417510.0"
"058820","CMG제약","2005","8","0.40","286828.0"
"059210","메타바이오메드","5450","20","0.37","148569.0"
"060150","인선이엔티","5480","-40","-0.72","255169.0"
"060280","큐렉소","9510","-180","-1.86","390766.0"
"060570","드림어스컴퍼니","1952","9","0.46","147613.0"
"060590","씨티씨바이오","6440","0","0.00","155726.0"
"060720","KH바텍","10570","-90","-0.84","250271.0"
"061970","LB세미콘","3535","-75","-2.08","205323.0"
"063080","컴투스홀딩스","27350","-2350","-7.91","180379.0"
"063170","서울옥션","8960","-330","-3.55","159257.0"
"063570","NICE인프라","4710","-30","-0.63","160836.0"
"064550","바이오니아","14320","-40","-0.28","369603.0"
"064800","포니링크","1158","-14","-1.19","148001.0"
"064820","케이프","6180","-140","-2.22","190973.0"
"065660","안트로젠","22850","0","0.00","228639.0"
"065680","우주일렉트로","34700","-400","-1.14","320644.0"
"065710","서호전기","36950","-50","-0.14","190293.0"
"066590","우수AMS","3835","130","3.51","149845.0"
"066620","국보디자인","19570","-30","-0.15","146775.0"
"067080","대화제약","14520","-210","-1.43","270314.0"
"067280","멀티캠퍼스","35150","-300","-0.85","208326.0"
"067390","아스트","564","-4","-0.70","222869.0"
"068240","다원시스","8720","-160","-1.80","332785.0"
"068930","디지털대성","7410","-20","-0.27","205074.0"
"069510","에스텍","17520","-520","-2.88","191143.0"
"071200","인피니트헬스케어","6560","-10","-0.15","160041.0"
"071280","로체시스템즈","11990","-70","-0.58","183406.0"
"073010","케이에스피","4230","-125","-2.87","170009.0"
"073490","이노와이어리스","20800","-550","-2.58","158160.0"
"077360","덕산하이메탈","4080","-20","-0.49","185383.0"
"078020","LS증권","5090","-140","-2.68","282399.0"
"078070","유비쿼스홀딩스","9780","-60","-0.61","172175.0"
"078140","대봉엘에스","13540","-360","-2.59","150112.0"
"078150","HB테크놀러지","1884","-21","-1.10","174677.0"
"035810","이지홀딩스","4090","10","0.25","263871.0"
"036030","케이티알파","5240","-60","-1.13","256861.0"
"036190","금화피에스시","32300","-1050","-3.15","193800.0"
"036200","유니셈","6050","-50","-0.82","185519.0"
